R_odds,B_odds,R_ev,B_ev,date,location,country,Winner,title_bout,weight_class,gender,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,constant_1,better_rank,finish,finish_round,finish_round_time,total_fight_time_secs,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
-310.0,280,32.25806452,280.0,0.0024509803921568627,0.010008169934640522,0.5004084967320261,0,False,0.07863562091503268,0.8954248366013072,3,1,0,0,20.0,0.35,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0.7520424836601307,185.42,190.5,265,1,0,0,32.25,0.575,0.0,1.25,0.3375,3,1,10,0,0,0,3,0,0,0,3,0.7581699346405228,187.96,190.5,265,28,32,0,0,-3,-3,0,-7,0,0,0,-2.54,0.0,-4,-12.25,0.0,-1.25,0,1,0.7193627450980392,0.3053513071895425,3.0,0.002042483660130719,792.0,185.0,750.0,253.0,2360.0,350.0,400.0
-660.0,540,15.15151515,540.0,0.0024509803921568627,0.010008169934640522,0.5004084967320261,1,False,0.0479983660130719,0.8954248366013072,3,1,0,0,18.0,0.28,1.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,0.7520424836601307,165.1,172.72,125,0,2,0,65.5,0.4125,1.25,0.75,0.25,2,1,12,0,0,0,3,0,0,0,3,0.7581699346405228,167.64,175.26,135,21,25,-1,-2,-2,-3,0,-10,0,0,0,-2.54,-2.54,-4,-47.5,-0.25,-0.75,0,1,0.7193627450980392,0.3053513071895425,2.0,0.001838235294117647,394.0,275.0,990.0,215.0,1970.0,160.0,1275.0
575.0,-710,575.0,14.08450704,0.0024509803921568627,0.010008169934640522,0.5004084967320261,1,False,0.17463235294117646,0.8954248366013072,3,0,0,0,24.759615385,0.45,0.2970588235,1.0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.7520424836601307,177.8,185.42,155,2,0,0,36.5,0.555,0.0,0.5,0.5,0,2,5,0,0,0,0,0,0,0,0,0.03860294117647059,180.34,180.34,155,28,27,2,0,0,0,2,-5,0,0,0,-2.54,5.08,1,-36.5,0.0,-0.5,0,1,0.7193627450980392,0.3053513071895425,1.0,0.0010212418300653595,107.0,1008.0,349.0,1865.0,975.0,1350.0,548.5
-125.0,115,80.0,115.0,0.0024509803921568627,0.010008169934640522,0.5004084967320261,1,False,0.031862745098039214,0.10457516339869281,3,1,0,0,25.5,0.38,0.0,0.0,0.0,1,1,4,0,0,1,0,0,0,0,1,0.7520424836601307,175.26,180.34,135,1,0,0,6.0,0.46,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0.7581699346405228,170.18,175.26,135,20,30,0,0,1,1,0,3,0,0,0,5.08,5.08,-10,19.5,0.0,0.0,0,1,0.01511437908496732,0.3053513071895425,2.0,0.002042483660130719,422.0,225.0,271.0,344.0,1300.0,750.0,375.0
-660.0,540,15.15151515,540.0,0.002042483660130719,0.011233660130718954,0.5004084967320261,0,True,0.031862745098039214,0.10457516339869281,5,0,2,0,37.5,0.745,2.0,2.0,1.0,2,0,6,0,0,0,0,2,0,0,2,0.20016339869281047,167.64,172.72,145,0,4,0,18.75,0.65,1.0,2.0,0.6875,4,0,6,4,0,0,0,2,2,0,4,0.7581699346405228,170.18,172.72,135,28,32,0,-2,-2,-2,0,0,-4,0,-2,-2.54,0.0,-4,18.75,1.0,0.0,0,1,0.26552287581699346,0.1744281045751634,1.0,0.0008169934640522876,14.0,1000.0,1450.0,-185.0,1200.0,325.0,800.0
425.0,-550,425.0,18.18181818,0.002042483660130719,0.011233660130718954,0.5004084967320261,1,False,0.031862745098039214,0.10457516339869281,3,0,0,0,24.759615385,0.45,0.2970588235,1.0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.20016339869281047,172.72,175.26,145,0,1,0,55.66666667,0.53,1.333333333,1.333333333,0.72,1,1,7,0,0,0,1,0,1,0,2,0.7581699346405228,170.18,170.18,135,26,33,0,-1,-1,-2,1,-7,0,0,-1,2.54,5.08,-7,-55.66666667,-1.333333333,-1.333333333,0,1,0.01511437908496732,0.09865196078431372,3.0,0.5643382352941176,900.0,1100.0,-110.0,1250.0,950.0,1600.0,150.0
-140.0,130,71.42857143,130.0,0.002042483660130719,0.011233660130718954,0.5004084967320261,0,False,0.16952614379084968,0.8954248366013072,3,3,0,0,18.13043478,0.401304348,0.304347826,1.695652174,0.480434783,5,8,49,1,0,1,5,6,3,0,15,0.7520424836601307,177.8,185.42,170,3,0,0,23.15384615,0.413846154,0.230769231,1.692307692,0.523076923,6,5,29,0,0,1,2,4,0,1,8,0.7581699346405228,175.26,180.34,170,29,37,0,0,-1,7,-3,20,1,1,3,2.54,5.08,-8,-5.02341137,0.073578595,0.003344482,0,1,0.26552287581699346,0.1744281045751634,2.0,0.002042483660130719,560.0,275.0,360.0,1000.0,800.0,160.0,700.0
-250.0,230,40.0,230.0,0.002042483660130719,0.011233660130718954,0.5004084967320261,0,False,0.16952614379084968,0.8954248366013072,3,1,0,0,65.0,0.57,0.0,2.5,0.275,1,1,6,0,0,0,1,0,0,0,1,0.7520424836601307,182.88,185.42,170,1,0,0,52.0,0.54,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,0.20241013071895425,182.88,185.42,170,33,26,0,0,0,0,0,2,0,-1,0,0.0,0.0,7,13.0,0.0,2.5,0,1,0.7193627450980392,0.3053513071895425,1.0,0.0012254901960784314,139.0,145.0,500.0,950.0,1400.0,145.0,700.0
-240.0,220,41.66666667,220.0,0.002042483660130719,0.011233660130718954,0.5004084967320261,0,False,0.17463235294117646,0.8954248366013072,3,0,3,0,23.58333333,0.35625,0.666666667,3.416666667,0.53125,3,8,61,0,0,5,6,1,4,0,16,0.20016339869281047,177.8,180.34,155,0,4,0,30.5,0.37,0.625,0.625,0.395,4,1,15,1,0,1,1,2,2,1,7,0.7581699346405228,180.34,193.04,155,31,31,0,-1,-1,9,-7,46,-1,-2,2,-2.54,-12.7,0,-6.91666667,0.041666667,2.791666667,0,1,0.7193627450980392,0.1744281045751634,1.0,0.0010212418300653595,157.0,190.0,250.0,500.0,1300.0,280.0,1200.0
-260.0,240,38.46153846,240.0,0.002042483660130719,0.011233660130718954,0.5004084967320261,1,False,0.12111928104575163,0.8954248366013072,3,2,0,0,16.0,0.552,1.6,3.2,0.606,1,3,12,0,0,0,1,1,0,0,2,0.7520424836601307,180.34,187.96,170,2,0,0,27.61538462,0.41,0.384615385,1.461538462,0.235384615,4,5,26,0,0,1,3,4,0,0,8,0.7581699346405228,182.88,182.88,185,37,36,0,0,-3,-6,2,-14,0,-3,0,-2.54,5.08,1,-11.61538462,1.215384615,1.738461538,0,1,0.26552287581699346,0.1744281045751634,1.0,0.0016339869281045752,100.0,158.0,763.0,1245.0,615.0,200.0,570.0
150.0,-160,150.0,62.5,0.002042483660130719,0.011233660130718954,0.5004084967320261,1,False,0.16952614379084968,0.8954248366013072,3,0,2,0,49.71428571,0.47,0.142857143,0.714285714,0.214285714,2,3,19,0,0,1,2,1,0,0,4,0.7520424836601307,187.96,190.5,170,0,1,0,37.5,0.505,2.0,3.0,0.375,1,1,4,1,0,0,1,0,0,0,1,0.7581699346405228,187.96,187.96,170,26,31,0,1,1,3,-2,15,-1,1,0,0.0,2.54,-5,12.21428571,-1.857142857,-2.285714286,0,1,0.7193627450980392,0.3053513071895425,1.0,0.0016339869281045752,137.0,260.0,201.0,628.0,1245.0,640.0,275.0
-705.0,570,14.18439716,570.0,0.002042483660130719,0.011233660130718954,0.5004084967320261,0,False,0.07863562091503268,0.8954248366013072,3,2,0,0,5.0,0.17,1.0,0.0,0.0,0,2,3,0,0,0,0,0,0,0,0,0.7520424836601307,187.96,190.5,247,1,0,0,9.666666667,0.726666667,0.0,0.666666667,0.5,2,1,3,0,0,0,0,2,0,0,2,0.7581699346405228,190.5,200.66,260,30,37,-1,0,-2,-2,-1,0,0,-2,0,-2.54,-10.16,-7,-4.666666667,1.0,-0.666666667,0,1,0.7193627450980392,0.3053513071895425,2.0,0.0024509803921568627,498.0,650.0,1090.0,1980.0,1375.0,-320.0,800.0
-200.0,185,50.0,185.0,0.002042483660130719,0.011233660130718954,0.5004084967320261,1,False,0.17463235294117646,0.8954248366013072,3,1,0,0,91.0,0.39,0.0,4.0,0.4,0,1,3,0,0,0,0,0,0,0,0,0.7520424836601307,182.88,185.42,155,1,0,0,49.5,0.42,0.25,0.25,0.125,1,2,8,0,0,0,0,1,1,0,2,0.7581699346405228,187.96,185.42,170,28,29,0,0,-1,-2,1,-5,0,-1,-1,-5.08,0.0,-1,41.5,-0.25,3.75,0,1,0.7193627450980392,0.09865196078431372,3.0,0.5643382352941176,900.0,200.0,492.0,350.0,1307.0,438.0,365.0
105.0,-115,105.0,86.95652174,0.002042483660130719,0.011233660130718954,0.5004084967320261,0,False,0.1156045751633987,0.8954248366013072,3,0,0,0,24.759615385,0.45,0.2970588235,1.0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.7520424836601307,177.8,177.8,145,0,0,0,26.0,0.451538462,0.333333333,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.7581699346405228,177.8,177.8,145,28,26,0,0,0,0,0,0,0,0,0,0.0,0.0,2,0.0,0.0,0.0,0,1,0.7193627450980392,0.09865196078431372,3.0,0.5643382352941176,900.0,415.0,295.0,443.0,664.0,330.0,390.0
-155.0,145,64.51612903,145.0,0.0022467320261437907,0.0022467320261437907,0.08169934640522876,1,False,0.07863562091503268,0.8954248366013072,5,4,0,0,12.52173913,0.495652174,0.913043478,0.869565217,0.297826087,4,9,37,5,0,0,2,3,8,0,14,0.20016339869281047,190.5,200.66,264,3,0,0,23.5,0.498333333,0.0,0.0,0.0,2,4,12,1,0,0,0,2,0,0,2,0.7581699346405228,193.04,203.2,264,35,35,-1,0,2,12,-5,25,4,1,8,-2.54,-2.54,0,-10.97826087,0.913043478,0.869565217,0,1,0.26552287581699346,0.3053513071895425,1.0,0.0016339869281045752,100.0,250.0,1150.0,720.0,575.0,435.0,530.0
-135.0,125,74.07407407,125.0,0.0022467320261437907,0.0022467320261437907,0.08169934640522876,1,False,0.17463235294117646,0.8954248366013072,3,0,3,0,38.63636364,0.355454545,0.0,0.454545455,0.295454545,3,4,27,1,0,0,4,3,0,0,7,0.20016339869281047,177.8,185.42,145,0,2,0,37.45454545,0.468181818,0.090909091,0.363636364,0.181818182,4,2,24,0,1,1,2,5,0,0,9,0.7581699346405228,180.34,190.5,155,29,28,0,1,-1,-2,-2,3,1,-2,0,-2.54,-5.08,1,1.18181819,-0.090909091,0.090909091,0,1,0.26552287581699346,0.4117647058823529,3.0,0.5643382352941176,900.0,200.0,432.0,1100.0,1500.0,225.0,317.0
-340.0,280,29.41176471,280.0,0.0022467320261437907,0.0022467320261437907,0.08169934640522876,1,False,0.12111928104575163,0.8954248366013072,3,0,1,0,44.0,0.665,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,0.20016339869281047,187.96,190.5,205,0,1,0,16.6,0.394,0.2,1.0,0.25,3,1,11,1,0,1,2,0,1,0,4,0.20241013071895425,185.42,198.12,185,30,28,0,0,-2,-3,0,-7,-1,1,-1,2.54,-7.62,2,27.4,-0.2,-1.0,0,1,0.7193627450980392,0.3053513071895425,1.0,0.0016339869281045752,214.0,145.0,1050.0,376.0,1955.0,315.0,465.0
-380.0,340,26.31578947,340.0,0.0022467320261437907,0.0022467320261437907,0.08169934640522876,1,False,0.17463235294117646,0.8954248366013072,3,0,1,0,12.66666667,0.51,0.333333333,0.333333333,0.333333333,1,1,4,0,0,0,0,1,1,0,2,0.20016339869281047,177.8,182.88,155,1,0,0,16.5,0.35,0.25,3.5,0.5325,3,1,9,0,0,0,1,1,0,1,3,0.7581699346405228,172.72,185.42,155,28,32,1,1,-2,-1,0,-5,0,-1,1,5.08,-2.54,-4,-3.83333333,0.083333333,-3.166666667,0,1,0.26552287581699346,0.09865196078431372,3.0,0.5643382352941176,900.0,102.0,800.0,620.0,1200.0,240.0,1100.0
-925.0,725,10.81081081,725.0,0.0022467320261437907,0.0022467320261437907,0.08169934640522876,1,False,0.10069444444444445,0.8954248366013072,3,0,1,0,67.0,0.51,0.0,5.0,0.55,1,0,3,0,0,0,1,0,0,0,1,0.7520424836601307,167.64,167.64,135,0,3,0,24.66666667,0.475555556,0.555555556,1.333333333,0.462222222,3,3,21,0,0,1,3,2,0,0,6,0.20241013071895425,175.26,180.34,135,34,34,0,-2,-2,-5,3,-18,0,-2,0,-7.62,-12.7,0,42.33333333,-0.555555556,3.666666667,0,1,0.26552287581699346,0.4117647058823529,3.0,0.5643382352941176,900.0,208.0,957.0,306.0,2665.0,160.0,2400.0
185.0,-200,185.0,50.0,0.0022467320261437907,0.0022467320261437907,0.08169934640522876,0,False,0.16952614379084968,0.8954248366013072,3,0,2,0,34.0,0.43,0.5,1.0,0.415,2,0,4,0,0,1,0,0,1,0,2,0.7520424836601307,185.42,193.04,170,0,1,0,17.5,0.34,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,0.7581699346405228,182.88,185.42,170,28,23,0,1,1,1,1,0,0,-1,1,2.54,7.62,5,16.5,0.5,1.0,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,422.0,190.0,1000.0,365.0,460.0,425.0
-270.0,248,37.03703704,248.0,0.0022467320261437907,0.0022467320261437907,0.08169934640522876,1,False,0.031862745098039214,0.10457516339869281,3,0,1,0,85.0,0.38,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,0.7520424836601307,167.64,172.72,135,0,3,0,75.25,0.6125,0.75,1.5,0.7175,3,1,9,0,0,1,1,0,1,0,3,0.7581699346405228,154.94,157.48,115,23,37,0,-2,-2,-2,1,-6,0,0,-1,12.7,15.24,-14,9.75,-0.75,-1.5,0,1,0.26552287581699346,0.1744281045751634,1.0,0.003676470588235294,114.0,-101.0,350.0,475.0,1175.0,540.0,1150.0
-410.0,365,24.3902439,365.0,0.0022467320261437907,0.0022467320261437907,0.08169934640522876,1,False,0.16952614379084968,0.8954248366013072,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0.7520424836601307,193.04,193.04,170,1,0,0,64.0,0.516666667,0.0,1.666666667,0.333333333,1,2,8,1,0,0,1,0,0,0,1,0.7581699346405228,180.34,190.5,170,23,25,0,0,-1,-1,1,-7,-1,0,0,12.7,2.54,-2,-64.0,0.0,-1.666666667,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,250.0,910.0,720.0,1090.0,435.0,750.0
-225.0,205,44.44444444,205.0,0.0022467320261437907,0.0022467320261437907,0.08169934640522876,1,False,0.1156045751633987,0.8954248366013072,3,2,0,0,31.5,0.43,0.0,0.5,0.25,0,2,4,0,0,0,0,0,0,0,0,0.7520424836601307,180.34,180.34,145,0,1,0,62.0,0.38,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,0.7581699346405228,175.26,177.8,145,27,28,-2,-1,-1,-1,-2,1,0,0,0,5.08,2.54,-1,-30.5,0.0,0.5,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,180.0,609.0,386.0,535.0,350.0,630.0
225.0,-245,225.0,40.81632653,0.0022467320261437907,0.0022467320261437907,0.08169934640522876,0,False,0.10069444444444445,0.8954248366013072,3,1,0,0,23.33333333,0.37,0.333333333,1.666666667,0.386666667,1,2,6,0,0,0,0,1,0,0,1,0.7520424836601307,177.8,180.34,135,1,0,0,27.0,0.27,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0.7581699346405228,170.18,172.72,135,29,27,0,0,1,1,-1,3,0,1,0,7.62,7.62,2,-3.66666667,0.333333333,1.666666667,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,-101.0,104.0,475.0,531.0,540.0,500.0
-260.0,240,38.46153846,240.0,0.0022467320261437907,0.0022467320261437907,0.08169934640522876,0,False,0.17463235294117646,0.8954248366013072,3,1,0,0,6.0,0.5,1.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0.7520424836601307,185.42,187.96,155,1,0,0,66.0,0.56,0.5,1.0,0.1,1,1,6,0,0,0,1,0,0,0,1,0.7581699346405228,175.26,185.42,155,34,25,0,0,-1,-1,0,-5,0,0,0,10.16,2.54,9,-60.0,0.5,-1.0,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,210.0,405.0,280.0,1190.0,334.0,800.0
155.0,-165,155.0,60.60606061,0.002042483660130719,0.00428921568627451,0.5004084967320261,0,False,0.16952614379084968,0.8954248366013072,5,0,2,0,14.5,0.535,0.0,0.5,0.5,2,0,2,0,0,0,0,2,0,0,2,0.04738562091503268,187.96,187.96,170,2,0,0,56.91666667,0.463333333,0.75,2.166666667,0.418333333,7,3,43,5,0,3,5,0,1,0,9,0.20241013071895425,175.26,177.8,170,31,29,2,2,-5,-7,3,-41,-5,2,-1,12.7,10.16,2,-42.41666667,-0.75,-1.666666667,0,1,0.7193627450980392,0.1744281045751634,4.0,0.0012254901960784314,1138.0,266.0,580.0,594.0,1000.0,1400.0,109.0
-450.0,400,22.22222222,400.0,0.002042483660130719,0.00428921568627451,0.5004084967320261,0,False,0.1156045751633987,0.8954248366013072,3,0,2,0,30.75,0.3275,1.4375,0.3125,0.153125,2,6,34,0,0,0,2,1,7,0,10,0.7520424836601307,185.42,187.96,145,0,4,0,65.2,0.411,0.2,0.0,0.0,4,3,24,0,0,1,1,4,1,0,7,0.7581699346405228,180.34,175.26,155,23,30,0,-2,-2,3,-3,10,0,-3,6,5.08,12.7,-7,-34.45,1.2375,0.3125,0,1,0.26552287581699346,0.4117647058823529,3.0,0.5643382352941176,900.0,152.0,600.0,2750.0,800.0,120.0,2250.0
-815.0,645,12.26993865,645.0,0.002042483660130719,0.00428921568627451,0.5004084967320261,0,False,0.16952614379084968,0.8954248366013072,3,0,3,0,17.66666667,0.47,0.333333333,0.666666667,0.143333333,3,0,5,0,0,1,0,0,1,0,3,0.7520424836601307,177.8,180.34,170,0,5,0,42.125,0.42625,0.0,2.25,0.505,5,2,21,0,0,0,4,2,0,0,6,0.7581699346405228,190.5,203.2,170,27,33,0,-2,-2,-3,2,-16,0,-2,1,-12.7,-22.86,-6,-24.45833333,0.333333333,-1.583333333,0,1,0.7193627450980392,0.1744281045751634,3.0,0.0012254901960784314,682.0,155.0,1650.0,1500.0,1005.0,-110.0,2300.0
105.0,-115,105.0,86.95652174,0.002042483660130719,0.00428921568627451,0.5004084967320261,0,False,0.12111928104575163,0.8954248366013072,3,0,1,0,11.0,0.45,3.0,5.0,0.71,1,0,3,0,0,0,1,0,0,0,1,0.20016339869281047,180.34,180.34,185,0,1,0,25.0,0.52,1.0,1.0,0.5,1,0,1,0,0,0,0,0,1,0,1,0.20241013071895425,182.88,177.8,185,37,26,0,0,0,0,0,2,0,0,-1,-2.54,2.54,11,-14.0,2.0,4.0,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,600.0,265.0,300.0,414.0,543.0,400.0
145.0,-155,145.0,64.51612903,0.002042483660130719,0.00428921568627451,0.5004084967320261,1,False,0.17463235294117646,0.8954248366013072,3,0,2,0,54.0,0.393333333,0.666666667,3.0,0.296666667,2,1,9,0,0,1,1,0,0,0,2,0.7520424836601307,175.26,195.58,170,0,2,0,28.0,0.476666667,0.0,4.333333333,0.326666667,2,1,9,0,0,1,1,0,0,0,2,0.7581699346405228,167.64,170.18,170,33,22,0,0,0,0,0,0,0,0,0,7.62,25.4,11,26.0,0.666666667,-1.333333333,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,260.0,127.0,640.0,625.0,765.0,859.0
-975.0,775,10.25641026,775.0,0.002042483660130719,0.00428921568627451,0.5004084967320261,0,False,0.0479983660130719,0.8954248366013072,3,0,1,0,50.0,0.58,1.0,2.0,0.4,1,0,3,0,0,0,1,0,0,0,1,0.7520424836601307,170.18,172.72,125,0,1,0,7.0,0.55,2.0,3.0,0.81,1,1,4,0,0,0,0,0,1,0,1,0.7581699346405228,162.56,160.02,135,21,33,0,0,0,0,1,-1,0,0,-1,7.62,12.7,-12,43.0,-1.0,-1.0,0,1,0.7193627450980392,0.1744281045751634,3.0,0.001838235294117647,776.0,198.0,1262.0,-130.0,2000.0,1040.0,1520.0
155.0,-165,155.0,60.60606061,0.002042483660130719,0.00428921568627451,0.5004084967320261,0,False,0.17463235294117646,0.8954248366013072,3,1,0,0,5.0,0.35,2.0,1.0,0.33,0,1,2,0,0,0,0,0,0,0,0,0.7520424836601307,170.18,190.5,155,4,0,0,30.75,0.37375,0.875,1.0,0.23375,2,5,22,1,0,0,2,1,0,0,3,0.7581699346405228,175.26,177.8,155,29,23,3,0,-2,-3,4,-20,-1,-1,0,-5.08,12.7,6,-25.75,1.125,0.0,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,324.0,200.0,605.0,340.0,450.0,905.0
-230.0,210,43.47826087,210.0,0.002042483660130719,0.00428921568627451,0.5004084967320261,0,False,0.1156045751633987,0.8954248366013072,3,0,1,0,36.0,0.38,0.0,2.0,0.4,1,0,3,0,0,1,0,0,0,0,1,0.7520424836601307,175.26,180.34,145,0,2,0,11.33333333,0.253333333,2.666666667,1.666666667,0.523333333,2,1,7,0,0,0,1,0,1,0,2,0.7581699346405228,180.34,182.88,145,29,28,0,-1,-1,-1,1,-4,0,0,-1,-5.08,-2.54,1,24.66666667,-2.666666667,0.333333333,0,1,0.7193627450980392,0.3053513071895425,2.0,0.005923202614379085,599.0,142.0,320.0,265.0,1200.0,1235.0,1055.0
110.0,-120,110.0,83.33333333,0.002042483660130719,0.00428921568627451,0.5004084967320261,0,False,0.0479983660130719,0.8954248366013072,3,2,0,0,59.0,0.502,1.4,3.6,0.6,2,3,13,0,0,0,2,0,0,0,2,0.20016339869281047,170.18,167.64,135,1,0,0,28.33333333,0.396666667,0.333333333,4.0,0.436666667,2,1,9,0,0,0,2,0,0,0,2,0.20241013071895425,162.56,162.56,125,31,28,-1,0,0,0,-2,4,0,0,0,7.62,5.08,3,30.66666667,1.066666667,-0.4,0,1,0.26552287581699346,0.4117647058823529,3.0,0.5643382352941176,900.0,160.0,158.0,667.0,610.0,2000.0,700.0
-240.0,220,41.66666667,220.0,0.002042483660130719,0.00428921568627451,0.5004084967320261,0,False,0.17463235294117646,0.8954248366013072,3,0,0,0,24.759615385,0.45,0.2970588235,1.0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.7520424836601307,177.8,185.42,155,1,0,0,35.0,0.52,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0.03860294117647059,177.8,180.34,170,26,24,1,0,0,0,1,-3,0,0,0,0.0,5.08,2,-35.0,0.0,0.0,0,1,0.7193627450980392,0.1744281045751634,2.0,0.0016339869281045752,409.0,240.0,430.0,362.0,756.0,300.0,665.0
-185.0,170,54.05405405,170.0,0.002042483660130719,0.2555147058823529,0.5004084967320261,0,False,0.16952614379084968,0.8954248366013072,3,0,5,0,37.4,0.452,0.4,1.2,0.4,5,0,11,1,0,2,1,0,2,0,5,0.20016339869281047,175.26,180.34,185,0,1,0,25.0,0.601666667,0.0,0.5,0.166666667,2,2,11,0,0,0,0,4,0,0,4,0.7581699346405228,175.26,187.96,170,32,23,0,4,3,1,2,0,1,-4,2,0.0,-7.62,9,12.4,0.4,0.7,0,1,0.26552287581699346,0.09865196078431372,3.0,0.5643382352941176,900.0,210.0,280.0,1200.0,650.0,240.0,700.0
170.0,-185,170.0,54.05405405,0.002042483660130719,0.2555147058823529,0.5004084967320261,1,False,0.17463235294117646,0.8954248366013072,3,0,2,0,51.28571429,0.458571429,0.428571429,1.0,0.321428571,3,2,17,1,0,0,3,2,0,0,5,0.7520424836601307,177.8,177.8,155,0,2,0,17.64705882,0.422352941,1.529411765,1.352941176,0.411764706,3,6,33,0,0,0,1,2,7,1,11,0.7581699346405228,177.8,180.34,155,30,27,0,0,0,-6,4,-16,1,-1,-7,0.0,-2.54,3,33.63865547,-1.100840336,-0.352941176,0,1,0.7193627450980392,0.3053513071895425,2.0,0.0016339869281045752,514.0,550.0,180.0,300.0,1200.0,1200.0,200.0
-300.0,270,33.33333333,270.0,0.002042483660130719,0.2555147058823529,0.5004084967320261,0,False,0.12111928104575163,0.8954248366013072,3,0,1,0,28.8,0.510666667,0.733333333,1.266666667,0.196,4,6,36,0,0,2,3,4,0,0,9,0.7520424836601307,182.88,187.96,185,0,4,0,21.41666667,0.408333333,1.083333333,1.916666667,0.306666667,5,3,29,1,0,1,3,2,3,0,9,0.7581699346405228,185.42,198.12,185,33,34,0,-3,-1,0,-3,7,-1,2,-3,-2.54,-10.16,-1,7.38333333,-0.35,-0.65,0,1,0.26552287581699346,0.1744281045751634,2.0,0.001838235294117647,525.0,165.0,650.0,215.0,2000.0,400.0,625.0
-140.0,130,71.42857143,130.0,0.002042483660130719,0.2555147058823529,0.5004084967320261,1,False,0.16952614379084968,0.8954248366013072,3,0,1,0,38.38888889,0.473888889,0.277777778,0.611111111,0.332777778,7,6,43,1,0,0,4,6,1,1,12,0.7520424836601307,175.26,177.8,170,0,2,0,27.25,0.5375,0.0,1.0,0.25,2,1,7,0,0,1,0,2,0,0,3,0.7581699346405228,182.88,185.42,170,25,31,0,-1,5,9,-5,36,1,5,1,-7.62,-7.62,-6,11.13888889,0.277777778,-0.388888889,0,1,0.26552287581699346,0.3053513071895425,2.0,0.002042483660130719,339.0,230.0,240.0,750.0,800.0,275.0,500.0
165.0,-175,165.0,57.14285714,0.002042483660130719,0.2555147058823529,0.5004084967320261,0,False,0.031862745098039214,0.10457516339869281,3,0,1,0,19.66666667,0.666666667,0.0,2.333333333,0.516666667,1,1,5,1,0,1,0,1,0,0,2,0.7520424836601307,167.64,167.64,135,0,2,0,32.25,0.49,1.25,1.5,0.285,2,2,12,1,0,0,2,0,0,0,2,0.7581699346405228,167.64,165.1,135,28,34,0,-1,-1,0,1,-7,0,1,0,0.0,2.54,-6,-12.58333333,-1.25,0.833333333,0,1,0.26552287581699346,0.006535947712418301,3.0,0.5643382352941176,900.0,225.0,100.0,700.0,1200.0,1250.0,450.0
